"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5ec9f90e6db96c35c65bf028","7bbbb51c-c92d-4869-860a-d82f09e5c4b1","PHYSICAL","mrfc","dah-ladyn","Dahlias - Lady Natalie","TODO","DAH-LADYN","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f90e6db96c35c65bf029/1590294801425/comming-soon.png"
"5ec9f90f6db96c35c65bf052","355a1452-f9a5-4eff-b388-ac3d4bc08b51","PHYSICAL","mrfc","dah-lancr","Dahlias - Lancresse","TODO","DAH-LANCR","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f90f6db96c35c65bf053/1590294802004/comming-soon.png"
"5ec9f90f6db96c35c65bf069","771542a5-e30e-4ccc-ae87-5f62b8e1e19c","PHYSICAL","mrfc","dah-lucky","Dahlias - Lucky Number","TODO","DAH-LUCKY","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f90f6db96c35c65bf07e/1590294802331/comming-soon.png"
"5ec9f90f6db96c35c65bf0a7","fa3ab577-e123-4995-98b5-cb8bd65f539b","PHYSICAL","mrfc","dah-mystq","Dahlias - Mystique","TODO","DAH-MYSTQ","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f90f6db96c35c65bf0a8/1590294802231/comming-soon.png"
"5ec9f9106db96c35c65bf0aa","59dedc74-5aa2-4510-8418-12e1d543fe63","PHYSICAL","mrfc","dah-noord","Dahlias - Noordwijks Glorie","TODO","DAH-NOORD","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9106db96c35c65bf0ab/1590294802640/comming-soon.png"
"5ec9f9106db96c35c65bf0d5","6ca14c4c-4315-47fe-818d-eb2b18a16114","PHYSICAL","mrfc","dah-ottos","Dahlias - Otto’s Thrill","TODO","DAH-OTTOS","","","","","","","0.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9106db96c35c65bf0ea/1590294803273/comming-soon.png"
"5ec9f9116db96c35c65bf0ff","14da2651-0ab8-410f-a74d-6668d1b95caa","PHYSICAL","mrfc","dah-peacr","Dahlias - Peaches n Cream","TODO","DAH-PEACR","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9116db96c35c65bf100/1590294806029/comming-soon.png"
"5ec9f9116db96c35c65bf129","721b53dd-2c78-45db-9970-6182554444ea","PHYSICAL","mrfc","dah-penhw","Dahlias - Penhill Watermelon","TODO","DAH-PENHW","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9116db96c35c65bf12a/1590294803995/comming-soon.png"
"5ec9f9116db96c35c65bf154","a6bab49b-d451-469e-80d2-f70eb276020e","PHYSICAL","mrfc","dah-shiln","Dahlias - Shiloh Noelle","TODO","DAH-SHILN","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9116db96c35c65bf155/1590294804550/comming-soon.png"
"5ec9f9126db96c35c65bf17f","c43f71a8-2796-40dc-a55c-3967310036ba","PHYSICAL","mrfc","dah-swetn","Dahlias - Sweet Nathalie","TODO","DAH-SWETN","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9126db96c35c65bf180/1590294808030/comming-soon.png"
"5ec9f9126db96c35c65bf196","f1318b4a-5f62-48f1-9d80-729db1787eda","PHYSICAL","mrfc","dah-thoed","Dahlias - Thomas Edison","TODO","DAH-THOED","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9126db96c35c65bf197/1590294805227/comming-soon.png"
"5ec9f9136db96c35c65bf1c0","3f21695c-804f-47f4-b977-f7bf184f0239","PHYSICAL","mrfc","dah-wizoz","Dahlias - Wizard of Oz","TODO","DAH-WIZOZ","","","","","","","16.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9136db96c35c65bf1c1/1590294805777/comming-soon.png"
"5ec9f9136db96c35c65bf1df","9d5e5b55-6e63-4e39-b4af-fb19a611fafe","PHYSICAL","mrfc","dus-newlk","Dusty Miller - New Look","TODO","DUS-NEWLK","","","","","","","9.00","0.00","No","8","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9136db96c35c65bf1e1/1590294806243/comming-soon.png"
"5ec9f9146db96c35c65bf232","48e212b0-8943-4faf-ae37-9e8f6f957ee4","PHYSICAL","mrfc","euc-sildl","Eucalyptus - Silver Dollar","TODO","EUC-SILDL","","","","","","","11.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9146db96c35c65bf233/1590294806680/comming-soon.png"
"5ec9f9156db96c35c65bf26d","afdc70d7-14fd-4ac5-b820-db1c5b83505f","PHYSICAL","mrfc","gom-pasmx","Gomphrena (Globe Amaranth) - Pastel Mix","TODO","GOM-PASMX","","","","","","","7.00","0.00","No","18","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8cd24b64ad5a6585f79a/1596128099599/IMG_0159.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8cd20106b74183f305a3/1596128099606/IMG_0160g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8cdc51dd591e6c6e51db/1596128099606/IMG_0161g.jpg"
"5ec9f9156db96c35c65bf299","f01d4167-6321-46eb-8d01-b0ab6ede7b1f","PHYSICAL","mrfc","gom-sunmx","Gomphrena (Globe Amaranth) - Sunset Mix","TODO","GOM-SUNMX","","","","","","","7.00","0.00","No","20","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e2f47e80874ee3932b53/1594352379415/IMG_1048.JPEG"
"5ec9f9166db96c35c65bf2af","cdce75bb-66fa-49f5-9fab-2321510b2c83","PHYSICAL","mrfc","gom-white","Gomphrena (Globe Amaranth) - White","TODO","GOM-WHITE","","","","","","","7.00","0.00","No","20","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8d76e567c00ae65cad7e/1596128088293/IMG_0153g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8d99681de65c1f8c1fde/1596128088303/IMG_0148g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8d939f71275e583579b3/1596128088556/IMG_0149.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8d9a4316a35b95f17f37/1596128088304/IMG_0150.JPG"
"5ec9f9166db96c35c65bf2cb","36394b3c-bf15-4d18-8ea5-18f1deb58c27","PHYSICAL","mrfc","gou-ornmx","Gourd - Ornamental Mix","TODO","GOU-ORNMX","","","","","","","0.50","0.00","No","1","","mrfc","0.0","0.0","0.0","0.0","No",""
"5ec9f9176db96c35c65bf30a","527073d3-4198-4391-bca0-87a980244997","PHYSICAL","mrfc","gyp-conve","Gypsophila (Baby's Breath) - Convent","TODO","GYP-CONVE","","","","","","","9.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f9176db96c35c65bf30b/1590294810138/comming-soon.png"
"5ec9f9196db96c35c65bf398","b965651a-c18c-4bfa-a194-0b24ef49b3fe","PHYSICAL","mrfc","mar-giayl","Marigold - Giant Yellow","TODO","MAR-GIAYL","","","","","","","8.00","0.00","No","4","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22fb07b8b1ff2ae56f2164/1596128012658/IMG_1738.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f31f4b87c27f05bb07e3f02/1612050921094/IMG_2925.JPEG"
"5ec9f91a6db96c35c65bf3f5","9dfb0537-c2cd-4fa7-8cf2-12e8bc96fc3a","PHYSICAL","mrfc","nic-applp","Nicandra Physalodes - Apple of Peru","TODO","NIC-APPLP","","","","","","","8.00","0.00","No","15","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee90035909f30dea89e04b/1596127971412/IMG_9503.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee900d7250ac3a2cdc6047/1596127971419/IMG_9502.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee900ee567c00ae65ce8f0/1596127971420/IMG_9505.JPG"
"5ec9f91b6db96c35c65bf3f7","22410f9e-91e8-4f28-8dc4-02226d4b8c90","PHYSICAL","mrfc","orl-whifn","Orlaya - White Finch","TODO","ORL-WHIFN","","","","","","","4.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07eae19155105c4e4641f4/1594354420753/IMG_0598.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8f36645a193de9e6fb11/1594354390620/IMG_0154g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8f3677518e10bf69b229/1594354390400/IMG_0155g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8f3f0063ac270a5a51f4/1594354390404/IMG_0156g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5eee8f40b1bd8640bd8989e8/1594354390920/IMG_0157g.jpg"
"5ec9f91b6db96c35c65bf411","119cb5e3-0d67-4fc6-b8e2-1cb7dfd1b5ce","PHYSICAL","mrfc","orn-froex","Ornamental Grasses - Frosted Explosion","TODO","ORN-FROEX","","","","","","","8.00","0.00","No","20","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ef551d23696224f6e1e87c5/1596128492793/IMG_9506g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ef551de23fd837c61ade9dc/1596128492815/IMG_9507g.jpg"
"5ec9f91c6db96c35c65bf427","f796a944-e6b7-44a8-942a-bff4430319e1","PHYSICAL","mrfc","pum-caspr","Pumpkin Mini - Casper","TODO","PUM-CASPR","","","","","","","2.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f91c6db96c35c65bf428/1590294814770/comming-soon.png"
"5ec9f91c6db96c35c65bf43d","bfb37813-008d-458d-a9f7-2ef4b064e85a","PHYSICAL","mrfc","pum-flats","Pumpkin Medium - Flat Stacker","TODO","PUM-FLATS","","","","","","","2.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f91c6db96c35c65bf43e/1590294815469/comming-soon.png"
"5ec9f91d6db96c35c65bf454","6a1fcd75-d106-44e5-8f77-a51529a14798","PHYSICAL","mrfc","pum-howdn","Pumpkin Large - Howden","TODO","PUM-HOWDN","","","","","","","2.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5ec9f91d6db96c35c65bf455/1590294816044/comming-soon.png"
"5ec9f91d6db96c35c65bf47f","35a6c287-8665-4006-9b96-35ea31a5189c","PHYSICAL","mrfc","pum-pipsq","Pumpkin Small - Pipsqueak PMR","TODO","PUM-PIPSQ","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No",""
"5ec9f91e6db96c35c65bf489","721d3d08-4ab1-4b9a-a382-13e0bdac9eb4","PHYSICAL","mrfc","pum-racer","Pumpkin Medium - Racer","TODO","PUM-RACER","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","No",""
"5ec9f9226db96c35c65bf511","750132be-58d2-4cfd-ba8a-ada9e7f7f8e8","PHYSICAL","mrfc","rud-chebr","Rudbeckia (Black Eyed Susans) - Cherry Brandy","","RUD-CHEBR","","","","","","","7.00","0.00","No","1","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07dfd80a8a1b62c4aa242c/1594351581888/IMG_1059.JPEG"
"5ec9f9226db96c35c65bf527","f800a4e0-64b8-4466-8877-363a49392f84","PHYSICAL","mrfc","rud-chimx","Rudbeckia (Black Eyed Susans) - Chim Chiminee Mix","","RUD-CHIMX","","","","","","","7.00","0.00","No","2","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e1b91d7e6b412b83c974/1594352062343/IMG_1123.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e1cec121d131616032b6/1594352084786/IMG_1061.JPEG"
"5ec9f9236db96c35c65bf529","7e209688-57aa-4e80-a683-8093bd24234a","PHYSICAL","mrfc","rud-denda","Rudbeckia (Black Eyed Susans) - Denver Daisy","","RUD-DENDA","","","","","","","7.00","0.00","No","3","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e2749155105c4e454ee5/1594352250856/IMG_1121.JPEG"
"5ec9f9246db96c35c65bf555","4213b0b9-3b64-4c2f-b621-5443b8a97f77","PHYSICAL","mrfc","rud-prasn","Rudbeckia (Black Eyed Susans) - Praire Sun","","RUD-PRASN","","","","","","","7.00","0.00","No","2","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e37da370987612833407/1594352520043/IMG_1058.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e37df9ea237b8760c491/1594352518945/IMG_1122.JPEG"
"5ec9f9246db96c35c65bf57f","8bd76a3d-5ed3-4288-9005-fc3005adb795","PHYSICAL","mrfc","rud-sahar","Rudbeckia (Black Eyed Susans) - Sahara","","RUD-SAHAR","","","","","","","7.00","0.00","No","12","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f28865db007c2484573c346/1596491365666/IMG_2146.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f288663f9d43d511f72345c/1596491369558/IMG_2144.JPEG"
"5ec9f9246db96c35c65bf582","0fef0936-c525-4f1d-a2b6-c6794a68682d","PHYSICAL","mrfc","sca-fatam","Scabiosa (Pincushion Flower) - Fata Morgana","TODO","SCA-FATAM","","","","","","","7.00","0.00","No","2","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f2886e8fb6bba08578a2291/1596491502764/IMG_2147.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f288709ed660b7f54bf66f4/1596491534222/IMG_2151.JPEG"
"5ec9f9256db96c35c65bf598","af7e435d-f1d9-47ba-aa5a-83b1bf999df1","PHYSICAL","mrfc","sca-snowm","Scabiosa (Pincushion Flower) - Snowmaiden","TODO","SCA-SNOWM","","","","","","","7.00","0.00","No","10","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f3219213b917a23679c9a78/1597118759260/IMG_2149.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f32193341ee19361ca7ea69/1597118776232/IMG_2150.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e6cbe5857b7af38cf4f4/1594353360925/scabwht.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22fa5b95a01a2126fa9b3a/1599680037382/IMG_1647.JPEG"
"5ec9f9276db96c35c65bf5ef","99bd5b1a-897c-48a2-8ee2-378cebf71adf","PHYSICAL","mrfc","sun-autbx","Sunflower - Autumn Beauty Mix","TODO","SUN-AUTBX","","","","","","","15.00","0.00","No","100","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22fc680e41cd3f3de920bd/1597109134123/IMG_1363.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07ccf6db9508010b10d546/1594347109452/IMG_1094.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22fc37689f5a2e0bca24aa/1597109134122/IMG_1613.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07cd14c121d131615dc7d2/1597109134240/IMG_1102.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22fc550b917e2ca9fdffa0/1597109134220/IMG_1611.JPEG"
"5ec9f9276db96c35c65bf5f1","5d13153f-8897-4d30-a39c-ffda37acaedb","PHYSICAL","mrfc","tal-jewoo","Talinum (fame flower) - Jewels of Opar","TODO","TAL-JEWOO","","","","","","","8.00","0.00","No","10","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f23018468cdd96a56eb788e/1596129727420/IMG_1837.jpg"
"5ec9f9276db96c35c65bf61b","380a62f4-c2ac-4c77-83ff-314f27189077","PHYSICAL","mrfc","zin-giasr","Zinnias - Giant Salmon Rose","TODO","ZIN-GIASR","","","","","","","8.00","0.00","No","8","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e8c766adcb532369b074/1596127412722/zin+salmrose.jpg"
"5ec9f9286db96c35c65bf61f","1c763304-7084-40ad-954b-5c0d40b00dd2","PHYSICAL","mrfc","zin-lilmx","Zinnias - Lilliput Mix","TODO","ZIN-LILMX","","","","","","","7.00","0.00","No","12","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f90768cdd96a56e9e5ce/1597109485246/IMG_1118.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f07e90906f7b7646770891f/1594354151630/IMG_1119.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f31f5231a23dc3fb377fbe2/1597109547234/IMG_1366.JPEG"
"5ec9f9286db96c35c65bf621","8b48213f-ff11-4633-9b85-f78cf1ba5548","PHYSICAL","mrfc","zin-lilsa","Zinnias - Lilliput Salmon","TODO","ZIN-LILSA","","","","","","","7.00","0.00","No","10","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f84e5b6e622643beadea/1597109468080/IMG_1747.JPEG"
"5ec9f9286db96c35c65bf638","a7ccffc5-e905-4086-b28f-c9d62225eced","PHYSICAL","mrfc","zin-quelb","Zinnias - Queen Lime Blush","TODO","ZIN-QUELB","","","","","","","7.00","0.00","No","10","","mrfc","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f59da4d8af1fcb178ea8/1596126705895/IMG_1650.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f5ad0e71da319208627e/1596126705896/IMG_1269.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f5c90562d96cc255ea53/1596126705895/IMG_1826.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/5f22f5dcb8b1ff2ae56e2ecb/1596126705929/IMG_1751.JPEG"
"5ec9f9296db96c35c65bf663","1f33f0a5-1e10-4503-a95a-e25708d80d13","PHYSICAL","mrfc","zin-senor","Zinnias - Senora","TODO","ZIN-SENOR","","","","","","","7.00","0.00","No","10","","mrfc","0.0","0.0","0.0","0.0","No",""
"600c6736fce2c53c30137088","8b511419-e251-49e0-a1d8-b19a24bc8c45","PHYSICAL","mrfc","obff-sku-xxxxx","ztest - Test Flower","<p>ztest - Test Flower | OBFF-sku-xxxxx<br><hr><b>Forecast:</b> <br>This week: 1 Bunch <br>Next week: 2 Bunches <br>Future: 3 Bunches<br><blockquote><i>10 stems per bunch</i></blockquote><hr><br>I am notes xxx<br>Grower: OBFF</p>","OBFF-sku-xxxxx","","","","","","","123.00","0.00","No","123","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/600db28dd9c8e22e3fc2e021/1611510485297/IMG_1094.jpg"
